line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K       G-V     Gbp-V     Grp-V     GFlag        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -         -         -         -
 21  4.487033212999995E+09    0.800000 -0.544780  3.690390  7.3815530E-01  2.4833610E-01  2.1656250E-03  2.6132570E-05  6.2667780E-04  5.4518340E-03  2.1520650E-06  1.2206440E-05  1.7959920E-03  1.4444990E-04  0.000E+00  0.0000  3.690390    0.000  1.997850  7.073720  5.5772890E-01  4.2741060E-01  7.9031890E-06  2.1509790E-06  3.4721970E-03  5.9095310E-03  4.4232480E-06  5.7661470E-07  1.9347900E-03  1.5710940E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.600     0.74    6.1120    6.4529    0.7925    0.9855    0.5461    1.0062    0.6129    0.0940    2.2589   -0.2566    0.2536   -0.9017         0   -0.3410
 22  4.711384912999993E+09    0.800000 -0.541960  3.690660  7.3902440E-01  2.4749310E-01  2.1599170E-03  2.6056380E-05  6.2511550E-04  5.4388250E-03  2.1465410E-06  1.2172810E-05  1.7920320E-03  1.4409140E-04  0.000E+00  0.0000  3.690660    0.000  2.003750  7.075010  5.4981670E-01  4.3530160E-01  7.9593920E-06  2.1663010E-06  3.4794990E-03  5.9211860E-03  4.6150590E-06  4.4775080E-07  1.9383380E-03  1.5743490E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.599     0.74    6.1049    6.4444    0.7898    0.9842    0.5453    1.0047    0.6120    0.0938    2.2557   -0.2559    0.2534   -0.9002         0   -0.3395
 23  4.935736513000001E+09    0.800000 -0.539100  3.690950  7.3988810E-01  2.4665540E-01  2.1542400E-03  2.5980630E-05  6.2356130E-04  5.4258810E-03  2.1410450E-06  1.2139360E-05  1.7880900E-03  1.4373470E-04  0.000E+00  0.0000  3.690950    0.000  2.009720  7.076320  5.4190060E-01  4.4319600E-01  8.0193010E-06  2.1826540E-06  3.4869320E-03  5.9330820E-03  4.8211310E-06  3.4230640E-07  1.9419620E-03  1.5776740E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.597     0.74    6.0977    6.4357    0.7869    0.9827    0.5444    1.0030    0.6111    0.0937    2.2523   -0.2552    0.2532   -0.8987         0   -0.3379
 24  5.160088213000001E+09    0.800000 -0.536200  3.691230  7.4074660E-01  2.4582280E-01  2.1485930E-03  2.5905300E-05  6.2201510E-04  5.4130020E-03  2.1355780E-06  1.2106080E-05  1.7841670E-03  1.4337970E-04  0.000E+00  0.0000  3.691230    0.000  2.015750  7.077650  5.3398060E-01  4.5109360E-01  8.0827120E-06  2.1999770E-06  3.4945040E-03  5.9452280E-03  5.0427520E-06  2.5735450E-07  1.9456650E-03  1.5810730E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.595     0.75    6.0905    6.4269    0.7840    0.9813    0.5436    1.0014    0.6102    0.0935    2.2489   -0.2544    0.2529   -0.8972         0   -0.3364
 25  5.384439912999990E+09    0.800000 -0.533270  3.691520  7.4160320E-01  2.4499190E-01  2.1429720E-03  2.5830340E-05  6.2047610E-04  5.4001830E-03  2.1301380E-06  1.2072980E-05  1.7802620E-03  1.4302660E-04  0.000E+00  0.0000  3.691520    0.000  2.021870  7.079000  5.2605670E-01  4.5899450E-01  8.1493870E-06  2.2182060E-06  3.5022240E-03  5.9576320E-03  5.2813260E-06  1.9005350E-07  1.9494510E-03  1.5845470E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.593     0.75    6.0832    6.4180    0.7811    0.9799    0.5427    0.9998    0.6092    0.0933    2.2455   -0.2537    0.2527   -0.8957         0   -0.3349
 26  5.608791513000010E+09    0.800000 -0.530300  3.691820  7.4247130E-01  2.4414960E-01  2.1373110E-03  2.5754950E-05  6.1892730E-04  5.3872950E-03  2.1246730E-06  1.2039760E-05  1.7763420E-03  1.4267250E-04  0.000E+00  0.0000  3.691820    0.000  2.028050  7.080370  5.1812900E-01  4.6689860E-01  8.2191450E-06  2.2372880E-06  3.5101000E-03  5.9703050E-03  5.5384070E-06  1.3769480E-07  1.9533220E-03  1.5881000E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.592     0.75    6.0758    6.4090    0.7780    0.9784    0.5418    0.9981    0.6083    0.0932    2.2420   -0.2530    0.2524   -0.8942         0   -0.3333
 27  5.833143213000002E+09    0.800000 -0.527300  3.692120  7.4332700E-01  2.4331960E-01  2.1316920E-03  2.5680120E-05  6.1738860E-04  5.3744790E-03  2.1192390E-06  1.2006720E-05  1.7724380E-03  1.4232000E-04  0.000E+00  0.0000  3.692120    0.000  2.034310  7.081760  5.1019770E-01  4.7480570E-01  8.2917810E-06  2.2571670E-06  3.5181420E-03  5.9832560E-03  5.8156960E-06  9.7753720E-08  1.9572830E-03  1.5917360E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.590     0.75    6.0682    6.3999    0.7750    0.9769    0.5409    0.9964    0.6073    0.0930    2.2385   -0.2522    0.2522   -0.8926         0   -0.3317
 28  6.057494912999991E+09    0.800000 -0.524260  3.692420  7.4417610E-01  2.4249620E-01  2.1261060E-03  2.5605750E-05  6.1585840E-04  5.3617310E-03  2.1138350E-06  1.1973880E-05  1.7685530E-03  1.4196920E-04  0.000E+00  0.0000  3.692420    0.000  2.040640  7.083170  5.0226270E-01  4.8271570E-01  8.3671630E-06  2.2778030E-06  3.5263580E-03  5.9964950E-03  6.1150780E-06  6.7925990E-08  1.9613360E-03  1.5954560E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.588     0.75    6.0606    6.3907    0.7719    0.9754    0.5400    0.9947    0.6063    0.0928    2.2349   -0.2515    0.2519   -0.8911         0   -0.3301
 29  6.281846512999996E+09    0.800000 -0.521180  3.692730  7.4501940E-01  2.4167840E-01  2.1205510E-03  2.5531800E-05  6.1433630E-04  5.3490480E-03  2.1084590E-06  1.1941200E-05  1.7646870E-03  1.4162020E-04  0.000E+00  0.0000  3.692730    0.000  2.047060  7.084600  4.9432440E-01  4.9062840E-01  8.4451290E-06  2.2991520E-06  3.5347570E-03  6.0100320E-03  6.4386220E-06  4.6158950E-08  1.9654850E-03  1.5992650E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.586     0.75    6.0530    6.3814    0.7688    0.9738    0.5391    0.9930    0.6053    0.0926    2.2313   -0.2507    0.2517   -0.8895         0   -0.3284
 30  6.506198212999996E+09    0.800000 -0.518070  3.693050  7.4585730E-01  2.4086570E-01  2.1150270E-03  2.5458280E-05  6.1282230E-04  5.3364290E-03  2.1031110E-06  1.1908710E-05  1.7608380E-03  1.4127300E-04  0.000E+00  0.0000  3.693050    0.000  2.053550  7.086040  4.8638280E-01  4.9854350E-01  8.5256040E-06  2.3211920E-06  3.5433490E-03  6.0238780E-03  6.7886240E-06  3.0667390E-08  1.9697350E-03  1.6031670E-04  0.000E+00  0.000E+00  0.000E+00  1.000E+00  1.000E+00  0.00E+00  0.00E+00  0.00E+00  0.000000  0.000000  0.0000000E+00  0.0000000000E+00       4.584     0.76    6.0452    6.3719    0.7655    0.9722    0.5382    0.9912    0.6042    0.0925    2.2275   -0.2499    0.2514   -0.8878         0   -0.3267
